GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
5,1730652233.1726308,1730652234.957323,1730652235.1573231,0.2,1,google/flan-t5-small,task_1_of_user_1,11
6,1730652232.378928,1730652234.973402,1730652235.3595574,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,5
3,1730652234.7148716,1730652234.996747,1730652235.196747,0.2,3,google/flan-t5-small,task_1_of_user_3,3
7,1730652232.4438782,1730652235.016894,1730652235.4030495,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,6
2,1730652231.9929056,1730652235.0348063,1730652235.4209616,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,2
5,1730652234.9731827,1730652235.1659782,1730652235.3659782,0.2,1,google/flan-t5-small,task_1_of_user_1,35
1,1730652233.201852,1730652235.2035182,1730652235.4779925,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,13
3,1730652232.6701431,1730652235.2039158,1730652235.4783902,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,7
4,1730652234.753819,1730652235.3462486,1730652235.5462487,0.2,2,google/flan-t5-small,task_0_of_user_2,2
6,1730652233.9096794,1730652235.3626225,1730652235.7487779,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,18
5,1730652233.7421632,1730652235.3720808,1730652235.5720809,0.2,1,google/flan-t5-small,task_1_of_user_1,19
7,1730652233.235104,1730652235.4075317,1730652235.793687,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,11
2,1730652234.808004,1730652235.4276075,1730652235.702082,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,27
1,1730652233.627533,1730652235.48533,1730652235.8714855,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,15
3,1730652235.202711,1730652235.4857068,1730652235.7601812,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,30
4,1730652234.9567688,1730652235.5537355,1730652235.7537355,0.2,2,google/flan-t5-small,task_0_of_user_2,3
5,1730652233.7287557,1730652235.5791488,1730652235.9653041,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,15
2,1730652232.782157,1730652235.7103057,1730652235.98478,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,9
6,1730652235.346169,1730652235.7526891,1730652235.9526892,0.2,8,google/flan-t5-small,task_0_of_user_8,12
4,1730652233.779349,1730652235.7598257,1730652236.145981,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,17
3,1730652233.6270194,1730652235.7662773,1730652236.0407517,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,15
7,1730652234.996383,1730652235.8008301,1730652236.0008302,0.2,1,google/flan-t5-small,task_1_of_user_1,36
1,1730652234.9513912,1730652235.879427,1730652236.1539013,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,6
6,1730652234.1309605,1730652235.9603813,1730652236.3465366,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,20
5,1730652233.175598,1730652235.9795935,1730652236.365749,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,10
2,1730652234.5766702,1730652235.9956539,1730652236.195654,0.2,8,google/flan-t5-small,task_0_of_user_8,6
7,1730652233.5720103,1730652236.007458,1730652236.207458,0.2,1,google/flan-t5-small,task_1_of_user_1,16
3,1730652234.4142897,1730652236.047842,1730652236.3223164,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,25
4,1730652234.166951,1730652236.1612468,1730652236.5474021,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,19
1,1730652234.950913,1730652236.1621478,1730652236.3621478,0.2,3,google/flan-t5-small,task_1_of_user_3,4
2,1730652235.1863596,1730652236.2013962,1730652236.4758706,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,29
7,1730652233.2350755,1730652236.2172148,1730652236.6033702,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,12
3,1730652232.4437003,1730652236.3293521,1730652236.6038265,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,7
6,1730652235.0347292,1730652236.3486001,1730652236.5486002,0.2,1,google/flan-t5-small,task_1_of_user_1,38
1,1730652234.5249174,1730652236.3643596,1730652236.638834,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,23
5,1730652233.6338117,1730652236.371847,1730652236.7580023,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,14
2,1730652235.9791124,1730652236.4844131,1730652236.6844132,0.2,2,google/flan-t5-small,task_0_of_user_2,13
4,1730652236.1611483,1730652236.5504892,1730652236.9366446,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,0
6,1730652234.0108948,1730652236.5511417,1730652236.7511418,0.2,1,google/flan-t5-small,task_1_of_user_1,22
3,1730652236.549873,1730652236.6073527,1730652236.881827,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,57
7,1730652236.5503101,1730652236.608241,1730652236.8082411,0.2,8,google/flan-t5-small,task_0_of_user_8,24
1,1730652236.161952,1730652236.6600063,1730652236.9344807,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,40
2,1730652232.6704886,1730652236.68869,1730652237.0748453,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,7
6,1730652232.6695762,1730652236.7553575,1730652237.1415129,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,9
5,1730652236.754903,1730652236.7642634,1730652236.9642634,0.2,2,google/flan-t5-small,task_0_of_user_2,20
7,1730652233.977602,1730652236.8146687,1730652237.200824,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,18
3,1730652233.7287893,1730652236.885989,1730652237.1604633,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,15
1,1730652235.2027464,1730652236.9447138,1730652237.1447139,0.2,1,google/flan-t5-small,task_1_of_user_1,39
4,1730652235.2032473,1730652236.9449382,1730652237.1449382,0.2,8,google/flan-t5-small,task_0_of_user_8,11
5,1730652234.0098429,1730652236.9711134,1730652237.3572688,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,17
2,1730652234.956949,1730652237.083792,1730652237.3582664,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,28
1,1730652232.0161977,1730652237.1489608,1730652237.4234352,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,3
4,1730652232.783067,1730652237.1496444,1730652237.5357997,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,10
6,1730652235.1652496,1730652237.149857,1730652237.349857,0.2,3,google/flan-t5-small,task_1_of_user_3,6
3,1730652234.9967334,1730652237.1643429,1730652237.364343,0.2,8,google/flan-t5-small,task_0_of_user_8,10
