GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
4,1730665333.9969397,1730665334.798953,1730665334.998953,0.2,8,google/flan-t5-small,task_0_of_user_8,7
7,1730665333.997056,1730665334.7993493,1730665334.9993494,0.2,2,google/flan-t5-small,task_0_of_user_2,3
5,1730665333.3789968,1730665334.815878,1730665335.015878,0.2,3,google/flan-t5-small,task_1_of_user_3,2
3,1730665333.643819,1730665334.9067898,1730665335.1812642,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,26
6,1730665333.5816035,1730665334.9831746,1730665335.1831746,0.2,1,google/flan-t5-small,task_1_of_user_1,29
4,1730665334.0527577,1730665335.0067108,1730665335.2067108,0.2,8,google/flan-t5-small,task_0_of_user_8,8
7,1730665333.2529948,1730665335.00734,1730665335.3934953,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,17
1,1730665333.3781838,1730665335.0141306,1730665335.288605,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,22
2,1730665334.628689,1730665335.0143094,1730665335.2887838,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,32
5,1730665331.9532185,1730665335.0223339,1730665335.4084892,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,10
3,1730665332.976431,1730665335.1913772,1730665335.5775325,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,19
6,1730665332.976474,1730665335.1925893,1730665335.5787446,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,18
4,1730665334.5943236,1730665335.211163,1730665335.411163,0.2,1,google/flan-t5-small,task_1_of_user_1,44
1,1730665334.42079,1730665335.2973723,1730665335.5718467,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,38
2,1730665334.4224982,1730665335.2977178,1730665335.4977179,0.2,8,google/flan-t5-small,task_0_of_user_8,11
7,1730665331.6724925,1730665335.399672,1730665335.7858274,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,6
5,1730665335.0067847,1730665335.410506,1730665335.610506,0.2,2,google/flan-t5-small,task_0_of_user_2,13
4,1730665334.3460677,1730665335.4170163,1730665335.6170163,0.2,1,google/flan-t5-small,task_1_of_user_1,40
2,1730665334.3455656,1730665335.5055647,1730665335.780039,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,32
1,1730665334.340097,1730665335.5762813,1730665335.7762814,0.2,3,google/flan-t5-small,task_1_of_user_3,9
3,1730665332.219968,1730665335.5839381,1730665335.9700935,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,11
6,1730665331.107259,1730665335.5841362,1730665335.9702916,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,2
4,1730665334.3458161,1730665335.6200984,1730665335.8200984,0.2,8,google/flan-t5-small,task_0_of_user_8,10
5,1730665334.345956,1730665335.6211169,1730665335.821117,0.2,2,google/flan-t5-small,task_0_of_user_2,6
1,1730665335.1923914,1730665335.7880757,1730665336.06255,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,37
2,1730665335.192408,1730665335.788788,1730665336.0632625,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,18
7,1730665335.1925297,1730665335.7889383,1730665335.9889383,0.2,3,google/flan-t5-small,task_1_of_user_3,15
4,1730665331.6126063,1730665335.8262517,1730665336.212407,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,6
5,1730665335.5047932,1730665335.8264654,1730665336.2126207,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,2
3,1730665332.8479054,1730665335.9798787,1730665336.1798787,0.2,1,google/flan-t5-small,task_1_of_user_1,21
6,1730665332.8481624,1730665335.9802992,1730665336.3664546,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,18
7,1730665335.9791586,1730665335.9953547,1730665336.1953547,0.2,2,google/flan-t5-small,task_0_of_user_2,22
1,1730665331.6708455,1730665336.0678265,1730665336.342301,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,7
2,1730665335.399158,1730665336.0688841,1730665336.3433585,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,38
3,1730665334.5767415,1730665336.1999202,1730665336.3999202,0.2,3,google/flan-t5-small,task_1_of_user_3,10
7,1730665334.576758,1730665336.2010393,1730665336.4010394,0.2,2,google/flan-t5-small,task_0_of_user_2,9
4,1730665333.1919472,1730665336.2189755,1730665336.605131,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,20
5,1730665333.1919734,1730665336.2192802,1730665336.6054356,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,18
1,1730665332.9765623,1730665336.348392,1730665336.548392,0.2,1,google/flan-t5-small,task_1_of_user_1,22
2,1730665332.9766493,1730665336.348588,1730665336.7347434,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,17
6,1730665335.0050094,1730665336.37209,1730665336.5720901,0.2,8,google/flan-t5-small,task_0_of_user_8,15
3,1730665336.200762,1730665336.4085197,1730665336.6829941,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,50
7,1730665336.200894,1730665336.4088004,1730665336.6088004,0.2,3,google/flan-t5-small,task_1_of_user_3,24
1,1730665336.3460162,1730665336.5542448,1730665336.8287191,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,65
6,1730665333.478622,1730665336.5785608,1730665336.7785609,0.2,1,google/flan-t5-small,task_1_of_user_1,28
4,1730665334.7992506,1730665336.6094496,1730665336.8094497,0.2,8,google/flan-t5-small,task_0_of_user_8,13
5,1730665334.906228,1730665336.6097527,1730665336.8097527,0.2,2,google/flan-t5-small,task_0_of_user_2,11
